signal_month,first_holding_month,final_holding_month,split,grouping,J,K,skip_mode,signal_eligible_instrument_count,rank_denominator_missing_count,intermediate_month_count,min_valid_intermediate_monthly_closes_required,min_intermediate_month_coverage_share,assigned_loser_leg_count,assigned_winner_leg_count,signal_eligibility_status,holding_label_status,portfolio_month_status,block_reason
2022-09,2022-10,2022-10,validation,tertile,1,1,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2022-10,validation,quintile,1,1,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2022-10,validation,decile,1,1,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2023-03,validation,tertile,1,6,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2023-03,validation,quintile,1,6,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2023-03,validation,decile,1,6,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2023-09,validation,tertile,1,12,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2023-09,validation,quintile,1,12,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2023-09,validation,decile,1,12,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2024-03,validation,tertile,1,18,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2024-03,validation,quintile,1,18,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2024-03,validation,decile,1,18,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2024-09,validation,tertile,1,24,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2024-09,validation,quintile,1,24,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2024-09,validation,decile,1,24,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2025-03,validation,tertile,1,30,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2025-03,validation,quintile,1,30,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2025-03,validation,decile,1,30,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2025-09,validation,tertile,1,36,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2025-09,validation,quintile,1,36,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2025-09,validation,decile,1,36,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2026-03,validation,tertile,1,42,no_skip,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2026-03,validation,quintile,1,42,no_skip,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2026-03,validation,decile,1,42,no_skip,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,,validation,tertile,1,48,no_skip,220,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,quintile,1,48,no_skip,220,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,decile,1,48,no_skip,220,0,0,0,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-11,2022-11,validation,tertile,1,1,skip1,220,0,0,0,1.0,74,73,complete,complete,complete,
2022-09,2022-11,2022-11,validation,quintile,1,1,skip1,220,0,0,0,1.0,44,44,complete,complete,complete,
2022-09,2022-11,2022-11,validation,decile,1,1,skip1,220,0,0,0,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2022-10,validation,tertile,6,1,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2022-10,validation,quintile,6,1,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2022-10,validation,decile,6,1,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2023-03,validation,tertile,6,6,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2023-03,validation,quintile,6,6,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2023-03,validation,decile,6,6,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2023-09,validation,tertile,6,12,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2023-09,validation,quintile,6,12,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2023-09,validation,decile,6,12,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2024-03,validation,tertile,6,18,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2024-03,validation,quintile,6,18,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2024-03,validation,decile,6,18,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2024-09,validation,tertile,6,24,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2024-09,validation,quintile,6,24,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2024-09,validation,decile,6,24,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2025-03,validation,tertile,6,30,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2025-03,validation,quintile,6,30,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2025-03,validation,decile,6,30,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2025-09,validation,tertile,6,36,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2025-09,validation,quintile,6,36,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2025-09,validation,decile,6,36,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2026-03,validation,tertile,6,42,no_skip,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-10,2026-03,validation,quintile,6,42,no_skip,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-10,2026-03,validation,decile,6,42,no_skip,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,,validation,tertile,6,48,no_skip,220,0,5,3,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,quintile,6,48,no_skip,220,0,5,3,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,decile,6,48,no_skip,220,0,5,3,1.0,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-11,2023-04,validation,tertile,6,6,skip1,220,0,5,3,1.0,74,73,complete,complete,complete,
2022-09,2022-11,2023-04,validation,quintile,6,6,skip1,220,0,5,3,1.0,44,44,complete,complete,complete,
2022-09,2022-11,2023-04,validation,decile,6,6,skip1,220,0,5,3,1.0,22,22,complete,complete,complete,
2022-09,2022-10,2022-10,validation,tertile,12,1,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2022-10,validation,quintile,12,1,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2022-10,validation,decile,12,1,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2023-03,validation,tertile,12,6,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2023-03,validation,quintile,12,6,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2023-03,validation,decile,12,6,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2023-09,validation,tertile,12,12,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2023-09,validation,quintile,12,12,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2023-09,validation,decile,12,12,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2024-03,validation,tertile,12,18,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2024-03,validation,quintile,12,18,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2024-03,validation,decile,12,18,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2024-09,validation,tertile,12,24,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2024-09,validation,quintile,12,24,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2024-09,validation,decile,12,24,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2025-03,validation,tertile,12,30,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2025-03,validation,quintile,12,30,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2025-03,validation,decile,12,30,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2025-09,validation,tertile,12,36,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2025-09,validation,quintile,12,36,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2025-09,validation,decile,12,36,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2026-03,validation,tertile,12,42,no_skip,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-10,2026-03,validation,quintile,12,42,no_skip,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-10,2026-03,validation,decile,12,42,no_skip,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,,validation,tertile,12,48,no_skip,218,2,11,6,0.9090909090909091,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,quintile,12,48,no_skip,218,2,11,6,0.9090909090909091,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,decile,12,48,no_skip,218,2,11,6,0.9090909090909091,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-11,2023-10,validation,tertile,12,12,skip1,218,2,11,6,0.9090909090909091,73,72,complete,complete,complete,
2022-09,2022-11,2023-10,validation,quintile,12,12,skip1,218,2,11,6,0.9090909090909091,44,43,complete,complete,complete,
2022-09,2022-11,2023-10,validation,decile,12,12,skip1,218,2,11,6,0.9090909090909091,22,21,complete,complete,complete,
2022-09,2022-10,2022-10,validation,tertile,18,1,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2022-10,validation,quintile,18,1,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2022-10,validation,decile,18,1,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2023-03,validation,tertile,18,6,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2023-03,validation,quintile,18,6,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2023-03,validation,decile,18,6,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2023-09,validation,tertile,18,12,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2023-09,validation,quintile,18,12,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2023-09,validation,decile,18,12,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2024-03,validation,tertile,18,18,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2024-03,validation,quintile,18,18,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2024-03,validation,decile,18,18,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2024-09,validation,tertile,18,24,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2024-09,validation,quintile,18,24,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2024-09,validation,decile,18,24,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2025-03,validation,tertile,18,30,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2025-03,validation,quintile,18,30,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2025-03,validation,decile,18,30,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2025-09,validation,tertile,18,36,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2025-09,validation,quintile,18,36,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2025-09,validation,decile,18,36,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2026-03,validation,tertile,18,42,no_skip,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-10,2026-03,validation,quintile,18,42,no_skip,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-10,2026-03,validation,decile,18,42,no_skip,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,,validation,tertile,18,48,no_skip,210,10,17,9,0.9411764705882353,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,quintile,18,48,no_skip,210,10,17,9,0.9411764705882353,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,decile,18,48,no_skip,210,10,17,9,0.9411764705882353,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-11,2024-04,validation,tertile,18,18,skip1,210,10,17,9,0.9411764705882353,70,70,complete,complete,complete,
2022-09,2022-11,2024-04,validation,quintile,18,18,skip1,210,10,17,9,0.9411764705882353,42,42,complete,complete,complete,
2022-09,2022-11,2024-04,validation,decile,18,18,skip1,210,10,17,9,0.9411764705882353,21,21,complete,complete,complete,
2022-09,2022-10,2022-10,validation,tertile,24,1,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2022-10,validation,quintile,24,1,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2022-10,validation,decile,24,1,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2023-03,validation,tertile,24,6,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2023-03,validation,quintile,24,6,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2023-03,validation,decile,24,6,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2023-09,validation,tertile,24,12,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2023-09,validation,quintile,24,12,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2023-09,validation,decile,24,12,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2024-03,validation,tertile,24,18,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2024-03,validation,quintile,24,18,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2024-03,validation,decile,24,18,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2024-09,validation,tertile,24,24,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2024-09,validation,quintile,24,24,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2024-09,validation,decile,24,24,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2025-03,validation,tertile,24,30,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2025-03,validation,quintile,24,30,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2025-03,validation,decile,24,30,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2025-09,validation,tertile,24,36,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2025-09,validation,quintile,24,36,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2025-09,validation,decile,24,36,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,2026-03,validation,tertile,24,42,no_skip,208,12,23,12,0.9130434782608695,70,69,complete,complete,complete,
2022-09,2022-10,2026-03,validation,quintile,24,42,no_skip,208,12,23,12,0.9130434782608695,42,41,complete,complete,complete,
2022-09,2022-10,2026-03,validation,decile,24,42,no_skip,208,12,23,12,0.9130434782608695,21,20,complete,complete,complete,
2022-09,2022-10,,validation,tertile,24,48,no_skip,208,12,23,12,0.9130434782608695,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
2022-09,2022-10,,validation,quintile,24,48,no_skip,208,12,23,12,0.9130434782608695,0,0,complete,blocked_incomplete_future_return_label,blocked,blocked_incomplete_future_return_label
