launch_episode_id,instrument,episode_start_signal_date,episode_first_execution_date,launch_effective_date,episode_end_signal_date,episode_reset_reason,event_count,executable_event_count,launch_detector_version,launch_detector_config_hash
EP2_LAUNCH_DETECTOR_V0_SH600276_20230410_eb3103dc06,SH600276,2023-04-10,2023-04-11,2023-04-11,2023-05-18,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600276_20231031_ed73a39c2e,SH600276,2023-10-31,2023-11-01,2023-11-01,2023-11-28,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600276_20240314_f28583fe1e,SH600276,2024-03-14,2024-03-15,2024-03-15,2024-04-15,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600276_20240822_2b835386e9,SH600276,2024-08-22,2024-08-23,2024-08-23,2024-09-23,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600276_20240930_9358c1d1b8,SH600276,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600276_20250327_a325d02ac0,SH600276,2025-03-27,2025-03-28,2025-03-28,2025-04-30,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600276_20250709_1b2c4cd652,SH600276,2025-07-09,2025-07-10,2025-07-10,2025-08-26,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20180605_0807dd69c8,SH600309,2018-06-05,2018-06-06,2018-06-06,2018-07-05,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20190225_3dcf88a37c,SH600309,2019-02-25,2019-02-26,2019-02-26,2019-03-26,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20190327_bd438eccba,SH600309,2019-03-27,2019-03-28,2019-03-28,2019-05-09,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20190829_f794365b34,SH600309,2019-08-29,2019-08-30,2019-08-30,2019-09-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20191125_972ada25c2,SH600309,2019-11-25,2019-11-26,2019-11-26,2019-12-23,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20200702_40752b4cf8,SH600309,2020-07-02,2020-07-03,2020-07-03,2020-08-17,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20210107_eb99da16b1,SH600309,2021-01-07,2021-01-08,2021-01-08,2021-02-04,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20210706_af909dc5c0,SH600309,2021-07-06,2021-07-07,2021-07-07,2021-08-03,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20220609_a1c55b7d61,SH600309,2022-06-09,2022-06-10,2022-06-10,2022-07-13,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20230202_62519d1383,SH600309,2023-02-02,2023-02-03,2023-02-03,2023-03-02,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20230728_db833d5c20,SH600309,2023-07-28,2023-07-31,2023-07-31,2023-08-28,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20240930_4d176ae9fc,SH600309,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20250718_763a2138e8,SH600309,2025-07-18,2025-07-21,2025-07-21,2025-08-19,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20250821_2154548c76,SH600309,2025-08-21,2025-08-22,2025-08-22,2025-09-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600309_20251217_3a8290f0fc,SH600309,2025-12-17,2025-12-18,2025-12-18,2026-01-16,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20181101_6e34b2d690,SH600332,2018-11-01,2018-11-02,2018-11-02,2018-11-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20181203_62be85a12f,SH600332,2018-12-03,2018-12-04,2018-12-04,2019-01-02,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20190318_4bf4199cb3,SH600332,2019-03-18,2019-03-19,2019-03-19,2019-05-30,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20200120_03ab8a8110,SH600332,2020-01-20,2020-01-21,2020-01-21,2020-03-05,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20200706_bf85b01322,SH600332,2020-07-06,2020-07-07,2020-07-07,2020-08-06,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20210701_7fef816d53,SH600332,2021-07-01,2021-07-02,2021-07-02,2021-07-30,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600332_20230508_3272a1c344,SH600332,2023-05-08,2023-05-09,2023-05-09,2023-06-28,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600340_20180103_9fa8abf465,SH600340,2018-01-03,2018-01-04,2018-01-04,2018-02-13,ended_after_no_signal_gap,7,7,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600340_20181119_9b24502cdd,SH600340,2018-11-19,2018-11-20,2018-11-20,2019-01-04,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600340_20190213_16201bdda2,SH600340,2019-02-13,2019-02-14,2019-02-14,2019-03-25,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600340_20190409_a6873f0fa1,SH600340,2019-04-09,2019-04-10,2019-04-10,2019-05-10,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600340_20200702_55936e8c3e,SH600340,2020-07-02,2020-07-03,2020-07-03,2020-08-06,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20190225_6fe089f8ba,SH600346,2019-02-25,2019-02-26,2019-02-26,2019-05-09,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20190812_429b68dcfd,SH600346,2019-08-12,2019-08-13,2019-08-13,2019-09-16,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20200113_3cdacfd551,SH600346,2020-01-13,2020-01-14,2020-01-14,2020-02-25,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20200706_3b625ce095,SH600346,2020-07-06,2020-07-07,2020-07-07,2020-09-02,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20201109_d26e7bc09a,SH600346,2020-11-09,2020-11-10,2020-11-10,2020-12-09,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20210105_6e2adaffca,SH600346,2021-01-05,2021-01-06,2021-01-06,2021-02-02,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20230214_2ce35cf67b,SH600346,2023-02-14,2023-02-15,2023-02-15,2023-03-14,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20240402_4597be881f,SH600346,2024-04-02,2024-04-03,2024-04-03,2024-05-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20240930_74855fb1f6,SH600346,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20250722_cb278241cc,SH600346,2025-07-22,2025-07-23,2025-07-23,2025-09-19,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20251107_89cc98eb65,SH600346,2025-11-07,2025-11-10,2025-11-10,2025-12-08,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600346_20251230_1e2e656760,SH600346,2025-12-30,2025-12-31,2025-12-31,2026-01-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20171228_571912fc57,SH600362,2017-12-28,2017-12-29,2017-12-29,2018-03-12,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20190307_bdd8377576,SH600362,2019-03-07,2019-03-08,2019-03-08,2019-04-04,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20190408_f42409d739,SH600362,2019-04-08,2019-04-09,2019-04-09,2019-05-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20191224_dba0c40e90,SH600362,2019-12-24,2019-12-25,2019-12-25,2020-02-05,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20201116_cf5d4c3385,SH600362,2020-11-16,2020-11-17,2020-11-17,2020-12-28,ended_after_no_signal_gap,6,6,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20210107_9abbbe14c9,SH600362,2021-01-07,2021-01-08,2021-01-08,2021-02-05,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20210218_738cee85f2,SH600362,2021-02-18,2021-02-19,2021-02-19,2021-03-23,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20210909_6f19ec8a18,SH600362,2021-09-09,2021-09-10,2021-09-10,2021-10-20,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20221111_e912938e62,SH600362,2022-11-11,2022-11-14,2022-11-14,2022-12-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20230109_456a89bb66,SH600362,2023-01-09,2023-01-10,2023-01-10,2023-03-15,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20230412_76101751a1,SH600362,2023-04-12,2023-04-13,2023-04-13,2023-05-15,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20230904_bbaba0b958,SH600362,2023-09-04,2023-09-05,2023-09-05,2023-10-10,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20240307_2da5f7e169,SH600362,2024-03-07,2024-03-08,2024-03-08,2024-05-09,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20240930_503c0ee24e,SH600362,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20250324_10ffd4f2a2,SH600362,2025-03-24,2025-03-25,2025-03-25,2025-04-24,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20250627_ec9fdf9d67,SH600362,2025-06-27,2025-06-30,2025-06-30,2025-07-30,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20250825_b911da6d96,SH600362,2025-08-25,2025-08-26,2025-08-26,2025-10-09,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20251010_9cb44c293e,SH600362,2025-10-10,2025-10-13,2025-10-13,2025-11-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600362_20251205_84885f60aa,SH600362,2025-12-05,2025-12-08,2025-12-08,2026-01-30,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20240429_54f4a5820e,SH600372,2024-04-29,2024-04-30,2024-04-30,2024-05-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20240731_9c6ee47302,SH600372,2024-07-31,2024-08-01,2024-08-01,2024-08-29,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20240930_0e36460fe4,SH600372,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20250630_c531c02738,SH600372,2025-06-30,2025-07-01,2025-07-01,2025-07-28,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20250730_e445ac44eb,SH600372,2025-07-30,2025-07-31,2025-07-31,2025-08-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20250829_40dd8ef6dc,SH600372,2025-08-29,2025-09-01,2025-09-01,2025-09-26,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600372_20251225_ec87c09cf9,SH600372,2025-12-25,2025-12-26,2025-12-26,2026-01-26,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600377_20200106_6810d4df72,SH600377,2020-01-06,2020-01-07,2020-01-07,2020-02-11,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600377_20230508_4308e4be9c,SH600377,2023-05-08,2023-05-09,2023-05-09,2023-06-05,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600377_20241216_a34cd5feff,SH600377,2024-12-16,2024-12-17,2024-12-17,2025-01-14,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600383_20171129_135faa0f86,SH600383,2017-11-29,2017-11-30,2017-11-30,2017-12-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600383_20180102_dde7a57633,SH600383,2018-01-02,2018-01-03,2018-01-03,2018-02-13,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600383_20190304_5022452f42,SH600383,2019-03-04,2019-03-05,2019-03-05,2019-04-16,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600383_20191217_12f3c45a26,SH600383,2019-12-17,2019-12-18,2019-12-18,2020-01-15,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600383_20200302_5382fb8ba6,SH600383,2020-03-02,2020-03-03,2020-03-03,2020-03-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600383_20200701_6da8d5bed2,SH600383,2020-07-01,2020-07-02,2020-07-02,2020-08-03,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20181210_3bd9dbc1eb,SH600406,2018-12-10,2018-12-11,2018-12-11,2019-02-11,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20190213_bf9d696392,SH600406,2019-02-13,2019-02-14,2019-02-14,2019-04-11,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20190905_ae777918c2,SH600406,2019-09-05,2019-09-06,2019-09-06,2019-10-25,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20191114_584c5b3ae2,SH600406,2019-11-14,2019-11-15,2019-11-15,2019-12-12,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20200313_746cd4b45f,SH600406,2020-03-13,2020-03-16,2020-03-16,2020-04-13,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20200707_14cd06a295,SH600406,2020-07-07,2020-07-08,2020-07-08,2020-08-17,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20201109_3d6bd7dba5,SH600406,2020-11-09,2020-11-10,2020-11-10,2020-12-22,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20210118_b685b49eca,SH600406,2021-01-18,2021-01-19,2021-01-19,2021-02-22,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SH600406_20210726_0e88c1f649,SH600406,2021-07-26,2021-07-27,2021-07-27,2021-08-30,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
